external_ref,status,source,ref,date_time,state,cvv_provided,amount,country,currency,CAD_Rate,EUR_Rate,MXN_Rate,USD_Rate,SGD_Rate,AUD_Rate ,GBP_Rate
RVFH2Gwg5gZo2WIaMTG6O,TRUE,GLOBALPAY,evt_1EksjioAMYIaQ5iryZsLOCe,2019-02-28T04:48:00.000Z,ACCEPTED,FALSE,53615.13,UK,GBP,1.415402317,0.859720557,25.13991861,1,1.425520012,1.634942995,0.786546696
VCmjMC6xBLJGUWG5DxjVr,TRUE,GLOBALPAY,evt_1EuJtHFUs5ESOgotcwtArIs,2019-02-28T09:36:00.000Z,DECLINED,FALSE,53640.17,UK,GBP,1.415402317,0.859720557,25.13991861,1,1.425520012,1.634942995,0.786546696
aBbZbgrARpV44ipE7K-zt,TRUE,GLOBALPAY,evt_1EG-6JbqFYCSktaupenzItm,2019-02-28T14:24:00.000Z,ACCEPTED,FALSE,54132.57,UK,GBP,1.415402317,0.859720557,25.13991861,1,1.425520012,1.634942995,0.786546696
QYgH4d3a2Qje9EGB_L2XM,TRUE,GLOBALPAY,evt_1E_fg-cKCkvVu4ouUsTtAtV,2019-02-28T19:12:00.000Z,ACCEPTED,FALSE,54032.33,UK,GBP,1.415402317,0.859720557,25.13991861,1,1.425520012,1.634942995,0.786546696
N-9PeSJ4D5v1eD0ubY5Nk,TRUE,GLOBALPAY,evt_1E0HSoKOyovj9EyOFlAm1fp,2019-02-28T00:00:00.000Z,ACCEPTED,FALSE,54572.96,FR,EUR,1.419923817,0.861867576,25.13745129,1,1.427644943,1.639157117,0.788699152
HIHCYtofhGJeyXFfoz5T5,TRUE,GLOBALPAY,evt_1EzSj_ZLon0CF_qLJ5JW9TV,2019-02-28T04:48:00.000Z,DECLINED,FALSE,55060.67,FR,EUR,1.419923817,0.861867576,25.13745129,1,1.427644943,1.639157117,0.788699152
uPxnLmt1_FROdJzreGpJp,TRUE,GLOBALPAY,evt_1ERpX474WSaYfyO2twFlgJV,2019-02-28T09:36:00.000Z,ACCEPTED,FALSE,54886.15,FR,EUR,1.419923817,0.861867576,25.13745129,1,1.427644943,1.639157117,0.788699152
XW8-2iY5O2N6jhfysbj7I,TRUE,GLOBALPAY,evt_1EjHdfWKSzBOLwPxiHv6dv7,2019-02-28T14:24:00.000Z,ACCEPTED,FALSE,55070.24,FR,EUR,1.419923817,0.861867576,25.13745129,1,1.427644943,1.639157117,0.788699152
7b6q6sPhj9XT9WrcVy4R0,TRUE,GLOBALPAY,evt_1EMhwwH5SHeel2nLOu_m6IH,2019-02-28T19:12:00.000Z,DECLINED,FALSE,55749.05,FR,EUR,1.419923817,0.861867576,25.13745129,1,1.427644943,1.639157117,0.788699152
aD-Vt8_g_IHgzccBeg2Y5,TRUE,GLOBALPAY,evt_1E9M-VPbhaguxnICjMLG-Xv,2019-02-28T00:00:00.000Z,ACCEPTED,FALSE,52169.76,CA,CAD,1.416259318,0.863477559,25.1365712,1,1.423819778,1.634487869,0.786797535
52fhBR6xZVB8RaBOgM0kh,TRUE,GLOBALPAY,evt_1Emel1ujje82MQEkiRi4kwO,2019-02-28T04:48:00.000Z,DECLINED,FALSE,52072.19,CA,CAD,1.416259318,0.863477559,25.1365712,1,1.423819778,1.634487869,0.786797535
yrh371cBVlhN6opHjlOOr,TRUE,GLOBALPAY,evt_1EWrM3jOlII2TqZr2P9BATj,2019-02-28T09:36:00.000Z,ACCEPTED,FALSE,52678.66,CA,CAD,1.416259318,0.863477559,25.1365712,1,1.423819778,1.634487869,0.786797535
zmY2U7TiGzTC-oYHS8VuR,TRUE,GLOBALPAY,evt_1E1cwm1_qW3oQi7MP9guY_9,2019-02-28T14:24:00.000Z,ACCEPTED,FALSE,53337.49,CA,CAD,1.416259318,0.863477559,25.1365712,1,1.423819778,1.634487869,0.786797535
P7XvKPI94XNhjthB2xIH-,TRUE,GLOBALPAY,evt_1Eu3BTesgl0SVszc_mTadAE,2019-02-28T19:12:00.000Z,DECLINED,FALSE,53978.87,CA,CAD,1.416259318,0.863477559,25.1365712,1,1.423819778,1.634487869,0.786797535
a9olI1nAiifZkwZhlh7KR,TRUE,GLOBALPAY,evt_1E0KMsb0cJjOKM6WGTtyCzD,2019-02-28T00:00:00.000Z,ACCEPTED,FALSE,60492.24,AE,USD,1.417287563,0.863673987,25.13245917,1,1.428691587,1.632627521,0.785890837
US61jJ3tw_m3qX4Q799jQ,TRUE,GLOBALPAY,evt_1ExPKA7NPsn1pZQ1kNewyB2,2019-02-28T04:48:00.000Z,DECLINED,FALSE,60830.27,AE,USD,1.417287563,0.863673987,25.13245917,1,1.428691587,1.632627521,0.785890837
BmWQSGDffiwi2CPH-WLSW,TRUE,GLOBALPAY,evt_1ElS9Ajbm57IFxQlyJBrGyv,2019-02-28T09:36:00.000Z,DECLINED,FALSE,60602.23,AE,USD,1.417287563,0.863673987,25.13245917,1,1.428691587,1.632627521,0.785890837
a0fMnbp-OERun7P4HWzIt,TRUE,GLOBALPAY,evt_1E3SoZLFGp9fQGJCZa3REbf,2019-02-28T14:24:00.000Z,DECLINED,FALSE,60625.64,AE,USD,1.417287563,0.863673987,25.13245917,1,1.428691587,1.632627521,0.785890837
CwE-Y_wk9ETDluNaIJyql,TRUE,GLOBALPAY,evt_1EZKwKTc2bfwRM4kV5F8mRb,2019-02-28T19:12:00.000Z,ACCEPTED,FALSE,60882.7,AE,USD,1.417287563,0.863673987,25.13245917,1,1.428691587,1.632627521,0.785890837
UlLeNPc5HGEykKH6uTQcf,TRUE,GLOBALPAY,evt_1Eo9oV8gPwUp0q2DUzBjGhA,2019-03-01T00:00:00.000Z,ACCEPTED,FALSE,53577.87,US,USD,1.416361132,0.866682818,25.13352407,1,1.431832511,1.629903986,0.78521893
KzenwIxgFRACM1lkrE58A,TRUE,GLOBALPAY,evt_1E9mvMMN429Por9YZailYfU,2019-03-01T04:48:00.000Z,ACCEPTED,FALSE,54150.18,US,USD,1.416361132,0.866682818,25.13352407,1,1.431832511,1.629903986,0.78521893
iRHoO4_FJ-Mtsh1zf4xUy,TRUE,GLOBALPAY,evt_1E_jvYa2AZalkLiZjaU3NBF,2019-03-01T09:36:00.000Z,DECLINED,FALSE,54010.15,US,USD,1.416361132,0.866682818,25.13352407,1,1.431832511,1.629903986,0.78521893
svQfUVsC5ZZdSTkZUuedx,TRUE,GLOBALPAY,evt_1E0u8qRfx9xKgn2fvELPPuX,2019-03-01T14:24:00.000Z,DECLINED,FALSE,54628.91,US,USD,1.416361132,0.866682818,25.13352407,1,1.431832511,1.629903986,0.78521893
4oljHoKmhO0V8L_q5wKGW,TRUE,GLOBALPAY,evt_1Eqi2hvqABZUzvoj-XCMSyG,2019-03-01T19:12:00.000Z,ACCEPTED,FALSE,54508.1,US,USD,1.416361132,0.866682818,25.13352407,1,1.431832511,1.629903986,0.78521893
XW1BVSALFHOuvkTzr5KuG,TRUE,GLOBALPAY,evt_1E7eh52kVMpOPCxmfBcfC4f,2019-03-01T00:00:00.000Z,ACCEPTED,FALSE,64140.87,MX,MXN,1.418238581,0.870307374,25.13765731,1,1.433037221,1.632084116,0.782957682
wrgHLqHfXfAcR2cIAOzwM,TRUE,GLOBALPAY,evt_1EKa_7dC5qDjzmoNciFRe49,2019-03-01T04:48:00.000Z,ACCEPTED,FALSE,64274.5,MX,MXN,1.418238581,0.870307374,25.13765731,1,1.433037221,1.632084116,0.782957682
iR3LNi1GapEhkRfuX1mLX,TRUE,GLOBALPAY,evt_1EiYskZ8SREGuCGka7pR8lf,2019-03-01T09:36:00.000Z,DECLINED,FALSE,64408.64,MX,MXN,1.418238581,0.870307374,25.13765731,1,1.433037221,1.632084116,0.782957682
Gn6HgaZeATShC99XHdvWE,TRUE,GLOBALPAY,evt_1EAO8oAvpP7rJcWk7c17Bri,2019-03-01T14:24:00.000Z,ACCEPTED,FALSE,64577.9,MX,MXN,1.418238581,0.870307374,25.13765731,1,1.433037221,1.632084116,0.782957682
LuRAanJgiY2mb_Kb9JQ-k,TRUE,GLOBALPAY,evt_1Ej6uQqNDRM_R-hHaeL6Yr2,2019-03-01T19:12:00.000Z,ACCEPTED,FALSE,64907.21,MX,MXN,1.418238581,0.870307374,25.13765731,1,1.433037221,1.632084116,0.782957682
Im4m4voUiXEaobABRYAQ5,TRUE,GLOBALPAY,evt_1EsNd4YzeABdt0E5vpm7EFI,2019-03-01T00:00:00.000Z,ACCEPTED,FALSE,54029.32,UK,GBP,1.42017068,0.865725342,25.13289065,1,1.431031256,1.627259978,0.787003237
VkK66qoYT04rEDqjaOJOJ,TRUE,GLOBALPAY,evt_1E7pKFz_rHEyhaDz1QRzuUc,2019-03-01T04:48:00.000Z,ACCEPTED,FALSE,54684.86,UK,GBP,1.42017068,0.865725342,25.13289065,1,1.431031256,1.627259978,0.787003237
MGkOBQoodcgVGXeXzUUE1,TRUE,GLOBALPAY,evt_1EfLCwiEeMVkiutysM2rK0y,2019-03-01T09:36:00.000Z,ACCEPTED,FALSE,54604.62,UK,GBP,1.42017068,0.865725342,25.13289065,1,1.431031256,1.627259978,0.787003237
TQr7cmesQcePl7-LKSJ0y,TRUE,GLOBALPAY,evt_1Ecbjx75hiXlGtW8xdFmKIe,2019-03-01T14:24:00.000Z,ACCEPTED,FALSE,54398.24,UK,GBP,1.42017068,0.865725342,25.13289065,1,1.431031256,1.627259978,0.787003237
AUtPNRDBPagKGKSI62DU0,TRUE,GLOBALPAY,evt_1Ev-HvPnio_brjK42571Nho,2019-03-01T19:12:00.000Z,DECLINED,FALSE,54574.42,UK,GBP,1.42017068,0.865725342,25.13289065,1,1.431031256,1.627259978,0.787003237
x-FV6FyYGAaAVFYMlpXZf,TRUE,GLOBALPAY,evt_1EAFeEkRTZDecMAnRhqT8B9,2019-03-01T00:00:00.000Z,ACCEPTED,FALSE,56022.79,FR,EUR,1.42196735,0.868323768,25.13445716,1,1.434402433,1.628824163,0.788035035
XeD4VlmRuCk6x-Xhoke5N,TRUE,GLOBALPAY,evt_1Epyy0GKHUmsMiq9TazbodS,2019-03-01T04:48:00.000Z,ACCEPTED,FALSE,56066.78,FR,EUR,1.42196735,0.868323768,25.13445716,1,1.434402433,1.628824163,0.788035035
n1JOHj44j2IxuDXQYT_EH,TRUE,GLOBALPAY,evt_1E19N2qy_Sel7zSxg17h0cl,2019-03-01T09:36:00.000Z,ACCEPTED,FALSE,56446.99,FR,EUR,1.42196735,0.868323768,25.13445716,1,1.434402433,1.628824163,0.788035035
tAwDxHvH2rrk84LyWeKdg,TRUE,GLOBALPAY,evt_1Ekf8qyscdiq7eRwlNLMNSv,2019-03-01T14:24:00.000Z,ACCEPTED,FALSE,57133.82,FR,EUR,1.42196735,0.868323768,25.13445716,1,1.434402433,1.628824163,0.788035035
A1VYF4bS7IGaqhxg5gWAp,TRUE,GLOBALPAY,evt_1ELjryoqVDFh1YXrSDlCnd6,2019-03-01T19:12:00.000Z,ACCEPTED,TRUE,56854.05,FR,EUR,1.42196735,0.868323768,25.13445716,1,1.434402433,1.628824163,0.788035035
lFk6zmDFwUsckZvQOlRZt,TRUE,GLOBALPAY,evt_1ExBizxUm9Q77c91jKfniPP,2019-03-01T00:00:00.000Z,ACCEPTED,FALSE,54652.99,CA,CAD,1.425548114,0.87093047,25.13262904,1,1.437601399,1.625107474,0.788121309
X6EvBowB7cex086utWHTw,TRUE,GLOBALPAY,evt_1ETG0r9IFon8Y4qW8_XT-L0,2019-03-01T04:48:00.000Z,DECLINED,FALSE,54557.26,CA,CAD,1.425548114,0.87093047,25.13262904,1,1.437601399,1.625107474,0.788121309
Rs_Cg8AiY6cQMgZbq1Ywt,TRUE,GLOBALPAY,evt_1E597s2mQm9rB1fxu6-46us,2019-03-01T09:36:00.000Z,DECLINED,FALSE,54553.41,CA,CAD,1.425548114,0.87093047,25.13262904,1,1.437601399,1.625107474,0.788121309
6CcVb7m6QofNTqgYsN8MA,TRUE,GLOBALPAY,evt_1E1-Th5ggZUenbTh7JeRevr,2019-03-01T14:24:00.000Z,ACCEPTED,FALSE,54447.53,CA,CAD,1.425548114,0.87093047,25.13262904,1,1.437601399,1.625107474,0.788121309
xn7-rH5ahdicM0Ajg5nKP,TRUE,GLOBALPAY,evt_1E85p3iFD4eILfGHhfG-5xN,2019-03-01T19:12:00.000Z,DECLINED,FALSE,54944.32,CA,CAD,1.425548114,0.87093047,25.13262904,1,1.437601399,1.625107474,0.788121309
vV0f7xEu8IXUvSso4z1Y0,TRUE,GLOBALPAY,evt_1EnmN_fDNS--cSG09tH1S4Q,2019-03-01T00:00:00.000Z,DECLINED,FALSE,61381.78,AE,USD,1.429759006,0.866919318,25.1315661,1,1.438060078,1.629077244,0.787665382
RYnlhxgWVDEL2QwMixAAL,TRUE,GLOBALPAY,evt_1Ezh6incA3lm9ca2qAYmZv2,2019-03-01T04:48:00.000Z,ACCEPTED,FALSE,61645.09,AE,USD,1.429759006,0.866919318,25.1315661,1,1.438060078,1.629077244,0.787665382
LmaS3-V9vUh4L29oo674b,TRUE,GLOBALPAY,evt_1EgGOurY8jcvJaLb4JjqIBB,2019-03-01T09:36:00.000Z,ACCEPTED,FALSE,61345.26,AE,USD,1.429759006,0.866919318,25.1315661,1,1.438060078,1.629077244,0.787665382
1g2GpylCkuB04H8XLjR7C,TRUE,GLOBALPAY,evt_1E5a1DgrLa337tCR4ZsLxpm,2019-03-01T14:24:00.000Z,DECLINED,FALSE,61748.34,AE,USD,1.429759006,0.866919318,25.1315661,1,1.438060078,1.629077244,0.787665382
np-E8klUSmBEhQjoMeXWZ,TRUE,GLOBALPAY,evt_1E-9IarxbFdDgOeQ_OO8w60,2019-03-01T19:12:00.000Z,ACCEPTED,FALSE,61672.75,AE,USD,1.429759006,0.866919318,25.1315661,1,1.438060078,1.629077244,0.787665382
baLwi3XoJugYecRnm_UiW,TRUE,GLOBALPAY,evt_1E4a4CkiZcbAjc76OmLhdSQ,2019-03-02T00:00:00.000Z,ACCEPTED,FALSE,54660.56,US,USD,1.430125831,0.865422884,25.12986337,1,1.437729604,1.628107961,0.789127299
#NAME?,TRUE,GLOBALPAY,evt_1EFpOxJ3X2V0YuNHqkTsjgy,2019-03-02T04:48:00.000Z,DECLINED,FALSE,54934.34,US,USD,1.430125831,0.865422884,25.12986337,1,1.437729604,1.628107961,0.789127299
lDqyd6tZBFvIjp-0RmM42,TRUE,GLOBALPAY,evt_1EWQBaDsWFA0I4uV1XLedlY,2019-03-02T09:36:00.000Z,ACCEPTED,FALSE,54700.8,US,USD,1.430125831,0.865422884,25.12986337,1,1.437729604,1.628107961,0.789127299
P9tXgqwLjCfgXsNYCNtTI,TRUE,GLOBALPAY,evt_1EahlJNuE36RXwWRIO13bCZ,2019-03-02T14:24:00.000Z,DECLINED,FALSE,54732.96,US,USD,1.430125831,0.865422884,25.12986337,1,1.437729604,1.628107961,0.789127299
C_abyJPgJxFBh5U-bTW6H,TRUE,GLOBALPAY,evt_1EbLLVTxO3SaAHbkYNdNZ7_,2019-03-02T19:12:00.000Z,DECLINED,FALSE,55098.61,US,USD,1.430125831,0.865422884,25.12986337,1,1.437729604,1.628107961,0.789127299
oKOAiF3XpkWjKduE7MI1F,TRUE,GLOBALPAY,evt_1EtS5wCFdUf5QQ1Iqoc_zsh,2019-03-02T00:00:00.000Z,DECLINED,FALSE,65512.39,MX,MXN,1.433200654,0.865773912,25.12939493,1,1.436433155,1.628940071,0.785684387
F3roLYbGRA_cEkPZb-qO8,TRUE,GLOBALPAY,evt_1E2WRhuZYH3oIOudA12RKoI,2019-03-02T04:48:00.000Z,ACCEPTED,FALSE,66001.14,MX,MXN,1.433200654,0.865773912,25.12939493,1,1.436433155,1.628940071,0.785684387
Nj-BOu4otQhbyxwXbVFzp,TRUE,GLOBALPAY,evt_1ESGqMhYYnfpGsvPARyI84_,2019-03-02T09:36:00.000Z,ACCEPTED,FALSE,66248.61,MX,MXN,1.433200654,0.865773912,25.12939493,1,1.436433155,1.628940071,0.785684387
LQzyKmpSDxHHmMi2KZtuN,TRUE,GLOBALPAY,evt_1EuAwKbxxtRvaS70GwF8CBt,2019-03-02T14:24:00.000Z,ACCEPTED,FALSE,66745.4,MX,MXN,1.433200654,0.865773912,25.12939493,1,1.436433155,1.628940071,0.785684387
58pZNBKb5DEUlK1YqTX68,TRUE,GLOBALPAY,evt_1Enf0wA4d1o0OIIJvr0e_oV,2019-03-02T19:12:00.000Z,DECLINED,FALSE,66988.1,MX,MXN,1.433200654,0.865773912,25.12939493,1,1.436433155,1.628940071,0.785684387
LF4dGyOJdaN7GRqOeclDj,TRUE,GLOBALPAY,evt_1EapsmbjIUhWW-7-tRyHSr8,2019-03-02T00:00:00.000Z,ACCEPTED,FALSE,55250.93,UK,GBP,1.428224305,0.868414082,25.13160397,1,1.440760604,1.627538071,0.784292264
tje-eRV3peikAKUMi6Nwt,TRUE,GLOBALPAY,evt_1EeKuPNHso4YhKHrfV2LlvD,2019-03-02T04:48:00.000Z,DECLINED,FALSE,55159.16,UK,GBP,1.428224305,0.868414082,25.13160397,1,1.440760604,1.627538071,0.784292264
ud2QQJARLUdQ_ZNXNumdO,TRUE,GLOBALPAY,evt_1EQXL70hvAFHhzrv8DFvHsu,2019-03-02T09:36:00.000Z,DECLINED,FALSE,54937.28,UK,GBP,1.428224305,0.868414082,25.13160397,1,1.440760604,1.627538071,0.784292264
fbuVmDGmOWjqvAORMBzfi,TRUE,GLOBALPAY,evt_1EKDQ26oI09K9l0Tx_KZyNt,2019-03-02T14:24:00.000Z,DECLINED,FALSE,55524.83,UK,GBP,1.428224305,0.868414082,25.13160397,1,1.440760604,1.627538071,0.784292264
RlcWuj9oG7ccG3n4VKbss,TRUE,GLOBALPAY,evt_1E1kzLF4sNyPoFHA8sEYZ1g,2019-03-02T19:12:00.000Z,ACCEPTED,FALSE,55667.09,UK,GBP,1.428224305,0.868414082,25.13160397,1,1.440760604,1.627538071,0.784292264
PHdykiLFVZ5mQXGvatqWV,TRUE,GLOBALPAY,evt_1EkHzRx9mIkxRuSMCfiMKCF,2019-03-02T00:00:00.000Z,ACCEPTED,FALSE,57385.96,FR,EUR,1.431642392,0.866166583,25.13622046,1,1.441757744,1.624758424,0.78469378
8dqojMF_29x2kaLZCrTyo,TRUE,GLOBALPAY,evt_1EahGQN4UyyIUGLt-pdW6_7,2019-03-02T04:48:00.000Z,ACCEPTED,FALSE,58062.56,FR,EUR,1.431642392,0.866166583,25.13622046,1,1.441757744,1.624758424,0.78469378
SADpsfxkC36qnUmGf1ooj,TRUE,GLOBALPAY,evt_1EqlYN8IBS3bypocfkmXO6c,2019-03-02T09:36:00.000Z,ACCEPTED,FALSE,58163.97,FR,EUR,1.431642392,0.866166583,25.13622046,1,1.441757744,1.624758424,0.78469378
GeciVNKEHM0E5-zqXCsOb,TRUE,GLOBALPAY,evt_1E098qQJCv9R4gtUCzb8kDN,2019-03-02T14:24:00.000Z,ACCEPTED,FALSE,58802.69,FR,EUR,1.431642392,0.866166583,25.13622046,1,1.441757744,1.624758424,0.78469378
glT499rnt9KbJ6ZRkM2Jm,TRUE,GLOBALPAY,evt_1E37MA7aWXsbpp6JEs0-DKj,2019-03-02T19:12:00.000Z,DECLINED,FALSE,58925.5,FR,EUR,1.431642392,0.866166583,25.13622046,1,1.441757744,1.624758424,0.78469378
kqQmOc2EmuZcUxmdbdCpz,TRUE,GLOBALPAY,evt_1EiPAjqB1z6xQIxNvtH0Ala,2019-03-02T00:00:00.000Z,ACCEPTED,FALSE,54924.19,CA,CAD,1.429330148,0.866266607,25.13440479,1,1.437239095,1.627738215,0.78834095
8w-k73l22ok7VdlN5GGL_,TRUE,GLOBALPAY,evt_1E64Y4P5UEwyyakS5EbiH_m,2019-03-02T04:48:00.000Z,ACCEPTED,FALSE,54802.71,CA,CAD,1.429330148,0.866266607,25.13440479,1,1.437239095,1.627738215,0.78834095
ufIHP_4hLdCK5OkR5NGYu,TRUE,GLOBALPAY,evt_1EsokoY_AvexSjGzFmzuaxn,2019-03-02T09:36:00.000Z,DECLINED,FALSE,55028.25,CA,CAD,1.429330148,0.866266607,25.13440479,1,1.437239095,1.627738215,0.78834095
bh6sYdXXNSNhi0kgDF-n7,TRUE,GLOBALPAY,evt_1EyYvYDXkPt_k8RkBYu0k67,2019-03-02T14:24:00.000Z,ACCEPTED,FALSE,55328.98,CA,CAD,1.429330148,0.866266607,25.13440479,1,1.437239095,1.627738215,0.78834095
KqApzuqgCMJ_3BIvmk5Od,TRUE,GLOBALPAY,evt_1EMB_qWAfMENvsh2DmctPqF,2019-03-02T19:12:00.000Z,DECLINED,FALSE,55731.54,CA,CAD,1.429330148,0.866266607,25.13440479,1,1.437239095,1.627738215,0.78834095
DfB0bxqgKMc8KgqeMqtB3,TRUE,GLOBALPAY,evt_1Ef4qzANH2tYg7l95fnt6lj,2019-03-02T00:00:00.000Z,DECLINED,FALSE,62337.92,AE,USD,1.427796291,0.868748136,25.1325427,1,1.434704138,1.629552883,0.787917214
j5Zx1t0jsM7zSCnodK8lY,TRUE,GLOBALPAY,evt_1EKNwZsInBv6f5gzTbJuM47,2019-03-02T04:48:00.000Z,ACCEPTED,FALSE,62219.18,AE,USD,1.427796291,0.868748136,25.1325427,1,1.434704138,1.629552883,0.787917214
tF_uzgaTWIfG_JIw3dY1L,TRUE,GLOBALPAY,evt_1EtE4IvitoK2BIwZr5d3jI-,2019-03-02T09:36:00.000Z,ACCEPTED,FALSE,62386.32,AE,USD,1.427796291,0.868748136,25.1325427,1,1.434704138,1.629552883,0.787917214
A3vr6dEGvP1Mg1SMZhtqu,TRUE,GLOBALPAY,evt_1Eb_g7g4JXRPzTYelBeWVWv,2019-03-02T14:24:00.000Z,DECLINED,FALSE,62506.22,AE,USD,1.427796291,0.868748136,25.1325427,1,1.434704138,1.629552883,0.787917214
kLRIgTnVzU3f9rDB2udGT,TRUE,GLOBALPAY,evt_1EztOKYNodJmMayKmThzNaU,2019-03-02T19:12:00.000Z,ACCEPTED,FALSE,62237.85,AE,USD,1.427796291,0.868748136,25.1325427,1,1.434704138,1.629552883,0.787917214
sE4GVo8VCMKYDV0855l96,TRUE,GLOBALPAY,evt_1EXWo210H05E5VdM32pRI2F,2019-03-03T00:00:00.000Z,ACCEPTED,FALSE,55035.34,US,USD,1.430838555,0.865706725,25.13319631,1,1.434752128,1.628215099,0.78628898
99vX6jK6ohHft4RL9A4iY,TRUE,GLOBALPAY,evt_1E_1s2kFpxf_1QHEfo39SBe,2019-03-03T04:48:00.000Z,DECLINED,FALSE,55572.49,US,USD,1.430838555,0.865706725,25.13319631,1,1.434752128,1.628215099,0.78628898
AqzZD9A2vIjT9P5sa6rwY,TRUE,GLOBALPAY,evt_1EO5Ri7ieXdDivhmm9rX2Bd,2019-03-03T09:36:00.000Z,ACCEPTED,FALSE,55321.73,US,USD,1.430838555,0.865706725,25.13319631,1,1.434752128,1.628215099,0.78628898
Kj4iGuhJTnLqm1oDsM-0e,TRUE,GLOBALPAY,evt_1Edo5BacRgnh0_9eMh2OVby,2019-03-03T14:24:00.000Z,DECLINED,FALSE,55103.6,US,USD,1.430838555,0.865706725,25.13319631,1,1.434752128,1.628215099,0.78628898
09Yj9EMnP82q5mWZ7LS65,TRUE,GLOBALPAY,evt_1ETRCWWVs7-0hRjkA2jYyHM,2019-03-03T19:12:00.000Z,ACCEPTED,FALSE,55551.63,US,USD,1.430838555,0.865706725,25.13319631,1,1.434752128,1.628215099,0.78628898
tGvs6G--pye9CZ5C1Vze5,TRUE,GLOBALPAY,evt_1E2kHBxw_4-gxdX4Wf1hIHk,2019-03-03T00:00:00.000Z,DECLINED,FALSE,67412.38,MX,MXN,1.43148458,0.868755185,25.13800726,1,1.438596197,1.629861008,0.785521678
dyqLSjh7OQaT0okR_AtuF,TRUE,GLOBALPAY,evt_1ERbEnjt5SZXs0fqrjRwxCj,2019-03-03T04:48:00.000Z,ACCEPTED,FALSE,67994.26,MX,MXN,1.43148458,0.868755185,25.13800726,1,1.438596197,1.629861008,0.785521678
lrsuJBOYhksaoXBSylSwb,TRUE,GLOBALPAY,evt_1EpeuE1CXRMo58BBrO-ut18,2019-03-03T09:36:00.000Z,ACCEPTED,FALSE,68294.81,MX,MXN,1.43148458,0.868755185,25.13800726,1,1.438596197,1.629861008,0.785521678
kTa_40RhbLJnGAdTv6JWC,TRUE,GLOBALPAY,evt_1EyvqHMYzrOcL8nVOvuDvhK,2019-03-03T14:24:00.000Z,DECLINED,FALSE,68828.2,MX,MXN,1.43148458,0.868755185,25.13800726,1,1.438596197,1.629861008,0.785521678
QXe0Kl6gXe5Fu7Dimq6fJ,TRUE,GLOBALPAY,evt_1EU9vniDNNF5QpuqeFlEkeF,2019-03-03T19:12:00.000Z,ACCEPTED,FALSE,69510.03,MX,MXN,1.43148458,0.868755185,25.13800726,1,1.438596197,1.629861008,0.785521678
MpS6GZXxclaE4uutKzrnA,TRUE,GLOBALPAY,evt_1EvrwTSmk8LDshVv-n_FQLC,2019-03-03T00:00:00.000Z,ACCEPTED,FALSE,56282.51,UK,GBP,1.43587898,0.865116121,25.14047036,1,1.442540103,1.63200836,0.788294608
8WLdqM3DsoKXnODlRQ5r7,TRUE,GLOBALPAY,evt_1EXYJ9uVS3GXdVwv4za0OVH,2019-03-03T04:48:00.000Z,DECLINED,FALSE,56105.08,UK,GBP,1.43587898,0.865116121,25.14047036,1,1.442540103,1.63200836,0.788294608
fVp1S6wTMUo59ZtPUdkXj,TRUE,GLOBALPAY,evt_1EYhaakGy7qKja9u_-iQhby,2019-03-03T09:36:00.000Z,ACCEPTED,FALSE,56269.62,UK,GBP,1.43587898,0.865116121,25.14047036,1,1.442540103,1.63200836,0.788294608
ie6nuS88yersvLrwPJ81u,TRUE,GLOBALPAY,evt_1EW6Lf5bJnn8pjElf3SSto-,2019-03-03T14:24:00.000Z,ACCEPTED,FALSE,56778.6,UK,GBP,1.43587898,0.865116121,25.14047036,1,1.442540103,1.63200836,0.788294608
ogbgjqlVk4fzDasUOAudl,TRUE,GLOBALPAY,evt_1EK85nlWlplpV72gGFBbBaj,2019-03-03T19:12:00.000Z,ACCEPTED,FALSE,57350.54,UK,GBP,1.43587898,0.865116121,25.14047036,1,1.442540103,1.63200836,0.788294608
M4emx0HaGFhTTJM2ZOfCz,TRUE,GLOBALPAY,evt_1EYNGArO_A_YeuAS_h2_MlW,2019-03-03T00:00:00.000Z,ACCEPTED,FALSE,58695.42,FR,EUR,1.436755854,0.862867441,25.13650132,1,1.443169001,1.629806595,0.787445786
b3LjkP_g0Hteglheen_VZ,TRUE,GLOBALPAY,evt_1ETvCOutrlZ3szVTmPwpp_L,2019-03-03T04:48:00.000Z,ACCEPTED,FALSE,59139.77,FR,EUR,1.436755854,0.862867441,25.13650132,1,1.443169001,1.629806595,0.787445786
pb3KdYk3Wn1oe1K-9XR4k,TRUE,GLOBALPAY,evt_1EqGFqzYfG5Of8VkII6FgCW,2019-03-03T09:36:00.000Z,ACCEPTED,FALSE,59686.14,FR,EUR,1.436755854,0.862867441,25.13650132,1,1.443169001,1.629806595,0.787445786
U-4gWekUSDpp1IlEehEI5,TRUE,GLOBALPAY,evt_1E7zEHjSAXFp3DtOWSKMkjN,2019-03-03T14:24:00.000Z,ACCEPTED,FALSE,60042.79,FR,EUR,1.436755854,0.862867441,25.13650132,1,1.443169001,1.629806595,0.787445786
phv6JBUEtMdBDZYJMDrLI,TRUE,GLOBALPAY,evt_1EWCj04XemzJEN8vgG_mM8a,2019-03-03T19:12:00.000Z,DECLINED,FALSE,59934.72,FR,EUR,1.436755854,0.862867441,25.13650132,1,1.443169001,1.629806595,0.787445786
